year,zip,amt,contrib,num_people,town,state,signal
1999,03469,270.00,4,4,West Swanzey,NH,WEVN
1999,03470,2137.00,18,18,Winchester,NH,WEVN
1999,03561,2155.00,15,15,Littleton,NH,WEVQ
1999,03570,210.00,3,3,Berlin,NH,WEVC
1999,03574,440.00,4,4,Bethlehem,NH,WEVQ
1999,03576,495.00,4,4,Colebrook,NH,WEVF
1999,03579,,,,Errol,NH,WEVC
1999,03580,2531.00,21,21,Franconia,NH,WEVQ
1999,03581,370.00,3,3,Gorham,NH,WEVJ
1999,03582,,,,Groveton,NH,WEVC
1999,03583,240.00,1,1,Jefferson,NH,WEVQ
1999,03584,284.00,4,4,Lancaster,NH,WEVQ
1999,03585,590.00,5,5,Lisbon,NH,WEVQ
1999,03586,60.00,1,1,Sugar Hill,NH,WEVQ
1999,03588,390.00,3,3,Milan,NH,WEVC
1999,03589,,,,Mount Washington,NH,WEVC
1999,03590,,,,North Stratford,NH,WEVQ
1999,03592,,,,Pittsburg,NH,WEVF
1999,03593,560.00,5,5,Randolph,NH,WEVC
1999,03595,,,,Twin Mountain,NH,WEVQ
1999,03597,,,,West Stewartstown,NH,WEVF
1999,03598,270.00,1,1,Whitefield,NH,WEVQ
1999,03601,431.00,5,5,Acworth,NH,WEVN
1999,03602,3593.30,30,30,Alstead,NH,WEVN
1999,03603,2612.00,17,17,Charlestown,NH,WEVN
1999,03604,120.00,1,1,Drewsville,NH,WEVN
1999,03605,600.00,5,5,Lempster,NH,WEVO
1999,03607,470.00,5,5,South Acworth,NH,WEVN
1999,03608,5250.08,48,48,Walpole,NH,WEVN
1999,03609,225.00,3,3,North Walpole,NH,WEVN
1999,03740,30.00,1,1,Bath,NH,WEVQ
1999,03741,5227.80,44,44,Canaan,NH,WEVH
1999,03743,1536.00,17,17,Claremont,NH,WEVH
1999,03745,1352.00,14,14,Cornish,NH,#N/A
1999,03746,755.00,5,5,Cornish Flat,NH,WEVH
1999,03748,7055.00,47,47,Enfield,NH,WEVH
1999,03749,470.00,5,5,Enfield Center,NH,WEVH
1999,03750,14917.40,44,44,Etna,NH,WEVH
1999,03751,393.00,6,6,Georges Mills,NH,WEVO
1999,03752,250.00,4,4,Goshen,NH,WEVN
1999,03753,6649.00,55,55,Grantham,NH,WEVH
1999,03754,410.00,2,2,Guild,NH,WEVO
1999,03755,35301.60,167,167,Hanover,NH,WEVH
1999,03756,370.00,2,2,Lebanon,NH,WEVH
1999,03765,100.00,1,1,Haverhill,NH,WEVQ
1999,03766,15099.40,96,96,Lebanon,NH,WEVH
1999,03768,8088.00,50,50,Lyme,NH,WEVH
1999,03769,309.00,6,6,Lyme Center,NH,WEVH
1999,03770,1445.00,13,13,Meriden,NH,WEVH
1999,03771,,,,Monroe,NH,WEVQ
1999,03773,5601.50,30,30,Newport,NH,WEVH
1999,03774,150.00,2,2,North Haverhill,NH,WEVQ
1999,03777,1391.00,14,14,Orford,NH,WEVH
1999,03779,66.00,2,2,Piermont,NH,#N/A
1999,03780,55.00,2,2,Pike,NH,#N/A
1999,03781,2836.40,20,20,Plainfield,NH,WEVH
1999,03782,2902.00,31,31,Sunapee,NH,WEVO
1999,03784,4535.00,28,28,West Lebanon,NH,WEVH
1999,03785,,,,Woodsville,NH,WEVQ
1999,03801,34089.44,235,235,Portsmouth,NH,W280DG
1999,03802,3485.00,24,24,Portsmouth,NH,W280DG
1999,03805,,,,Newington,NH,W282AB
1999,03809,3180.00,21,21,Alton,NH,WEVO
1999,03810,1708.00,10,10,Alton Bay,NH,WEVO
1999,03811,2088.00,16,16,Atkinson,NH,WEVO
1999,03812,120.00,1,1,Bartlett,NH,WEVJ
1999,03813,445.00,4,4,Center Conway,NH,WEVJ
1999,03814,452.00,5,5,Center Ossipee,NH,WEVJ
1999,03815,114.00,3,3,Center Strafford,NH,WEVO
1999,03816,1689.00,20,20,Center Tuftonboro,NH,WEVO
1999,03817,625.00,8,8,Chocorua,NH,WEVJ
1999,03818,1026.00,12,12,Conway,NH,WEVJ
1999,03819,607.60,6,6,Danville,NH,WEVO
1999,03820,22555.96,179,179,Dover,NH,W282AB
1999,03821,934.00,14,14,Dover,NH,W282AB
1999,03822,,,,Dover,NH,W282AB
1999,03823,3107.00,22,22,Madbury,NH,W282AB
1999,03824,22118.16,158,158,Durham,NH,W282AB
1999,03825,6098.05,62,62,Barrington,NH,WEVO
1999,03826,1360.00,9,9,East Hampstead,NH,WEVO
1999,03827,740.00,8,8,East Kingston,NH,WEVO
1999,03830,170.00,2,2,East Wakefield,NH,WEVO
1999,03832,385.00,4,4,Eaton Center,NH,WEVJ
1999,03833,28523.92,180,180,Exeter,NH,WEVO
1999,03835,1397.00,14,14,Farmington,NH,WEVO
1999,03836,1481.44,12,12,Freedom,NH,WEVJ
1999,03837,3131.38,20,20,Gilmanton Iron Works,NH,WEVO
1999,03838,196.40,3,3,Glen,NH,WEVJ
1999,03839,250.00,3,3,Rochester,NH,W282AB
1999,03840,3740.00,24,24,Greenland,NH,W280DG
1999,03841,2028.00,17,17,Hampstead,NH,WEVO
1999,03842,4740.50,38,38,Hampton,NH,WEVO
1999,03843,200.00,1,1,Hampton,NH,WEVO
1999,03844,1825.40,10,10,Hampton Falls,NH,WEVO
1999,03845,729.00,8,8,Intervale,NH,WEVJ
1999,03846,1019.00,12,12,Jackson,NH,WEVJ
1999,03847,20.00,1,1,Kearsarge,NH,WEVJ
1999,03848,4125.00,21,21,Kingston,NH,WEVO
1999,03849,1292.00,4,4,Madison,NH,WEVJ
1999,03850,1772.40,9,9,Melvin Village,NH,WEVO
1999,03851,1705.00,10,10,Milton,NH,WEVO
1999,03852,250.00,3,3,Milton Mills,NH,#N/A
1999,03853,1870.00,15,15,Mirror Lake,NH,WEVO
1999,03854,4070.00,38,38,New Castle,NH,W280DG
1999,03855,1680.00,16,16,New Durham,NH,WEVO
1999,03856,1139.00,15,15,Newfields,NH,WEVO
1999,03857,6931.27,59,59,Newmarket,NH,WEVO
1999,03858,509.00,5,5,Newton,NH,WEVO
1999,03859,,,,Newton Junction,NH,WEVO
1999,03860,1313.00,15,15,North Conway,NH,WEVJ
1999,03861,8311.00,65,65,Lee,NH,WEVO
1999,03862,2447.00,27,27,North Hampton,NH,W280DG
1999,03864,879.92,9,9,Ossipee,NH,WEVJ
1999,03865,220.00,5,5,Plaistow,NH,WEVO
1999,03866,105.00,2,2,Rochester,NH,W282AB
1999,03867,5451.21,53,53,Rochester,NH,WEVO
1999,03868,1992.00,13,13,Rochester,NH,WEVO
1999,03869,2799.84,17,17,Rollinsford,NH,W282AB
1999,03870,7880.36,59,59,Rye,NH,W280DG
1999,03871,2201.00,12,12,Rye Beach,NH,W280DG
1999,03872,2735.80,26,26,Sanbornville,NH,WEVO
1999,03873,637.00,8,8,Sandown,NH,WEVO
1999,03874,75.00,1,1,Seabrook,NH,WEVO
1999,03875,511.00,7,7,Silver Lake,NH,WEVJ
1999,03878,990.00,12,12,Somersworth,NH,W282AB
1999,03882,972.00,7,7,Effingham,NH,WEVJ
1999,03883,590.00,4,4,South Tamworth,NH,WEVJ
1999,03884,4107.72,39,39,Strafford,NH,WEVO
1999,03885,8695.42,57,57,Stratham,NH,WEVO
1999,03886,1700.00,15,15,Tamworth,NH,WEVJ
1999,03887,360.00,4,4,Union,NH,WEVO
1999,03890,390.00,5,5,West Ossipee,NH,WEVJ
1999,03894,13456.28,92,92,Wolfeboro,NH,WEVJ
1999,03896,1503.00,9,9,Wolfeboro Falls,NH,WEVO
1999,03897,910.00,8,8,Wonalancet,NH,WEVJ
1999,03901,965.00,9,9,Berwick,ME,W282AB
1999,03902,882.00,8,8,Cape Neddick,ME,W280DG
1999,03903,2494.00,30,30,Eliot,ME,W280DG
1999,03904,2060.00,23,23,Kittery,ME,W280DG
1999,03905,1911.00,18,18,Kittery Point,ME,W280DG
1999,03906,640.00,5,5,North Berwick,ME,W282AB
1999,03907,365.00,3,3,Ogunquit,ME,W280DG
1999,03908,992.00,12,12,South Berwick,ME,W282AB
1999,03909,1888.00,18,18,York,ME,W280DG
1999,03910,135.00,2,2,York Beach,ME,W280DG
1999,03911,430.00,6,6,York Harbor,ME,W280DG
1999,04001,60.00,1,1,Acton,ME,WEVO
1999,04002,150.00,1,1,Alfred,ME,#N/A
1999,04003,,,,Bailey Island,ME,#N/A
1999,04005,,,,Biddeford,ME,#N/A
1999,04006,50.00,1,1,Biddeford Pool,ME,#N/A
1999,04008,385.00,2,2,Bowdoinham,ME,#N/A
1999,04009,120.00,2,2,Bridgton,ME,WEVJ
1999,04010,40.00,1,1,Brownfield,ME,WEVJ
1999,04011,765.00,7,7,Brunswick,ME,#N/A
1999,04014,55.00,1,1,Cape Porpoise,ME,WEVO
1999,04016,365.00,1,1,Center Lovell,ME,WEVJ
1999,04017,230.00,2,2,Chebeague Island,ME,#N/A
1999,04021,225.00,2,2,Cumberland Center,ME,#N/A
1999,04022,120.00,1,1,Denmark,ME,WEVJ
1999,04024,,,,East Baldwin,ME,WEVJ
1999,04027,180.00,3,3,Lebanon,ME,W282AB
1999,04028,,,,East Parsonsfield,ME,#N/A
1999,04030,,,,East Waterboro,ME,#N/A
1999,04032,410.00,3,3,Freeport,ME,#N/A
1999,04037,,,,Fryeburg,ME,WEVJ
1999,04038,140.00,1,1,Gorham,ME,#N/A
1999,04039,200.00,1,1,Gray,ME,#N/A
1999,04040,,,,Harrison,ME,WEVJ
1999,04041,,,,Hiram,ME,WEVJ
1999,04042,,,,Hollis Center,ME,#N/A
1999,04043,531.00,7,7,Kennebunk,ME,#N/A
1999,04046,809.00,5,5,Kennebunkport,ME,#N/A
1999,04047,90.00,2,2,Parsonsfield,ME,WEVJ
1999,04048,40.00,1,1,Limerick,ME,#N/A
1999,04049,,,,Limington,ME,#N/A
1999,04050,,,,Long Island,ME,#N/A
1999,04051,460.00,2,2,Lovell,ME,WEVJ
1999,04054,,,,Moody,ME,W280DG
1999,04055,,,,Naples,ME,#N/A
1999,04061,,,,North Waterboro,ME,#N/A
1999,04062,,,,Windham,ME,#N/A
1999,04063,25.00,1,1,Ocean Park,ME,#N/A
1999,04064,60.00,1,1,Old Orchard Beach,ME,#N/A
1999,04066,,,,Orrs Island,ME,#N/A
1999,04068,100.00,1,1,Porter,ME,WEVJ
1999,04070,,,,Scarborough,ME,#N/A
1999,04071,370.00,2,2,Raymond,ME,#N/A
1999,04072,60.00,2,2,Saco,ME,WEVO
1999,04073,535.00,7,7,Sanford,ME,WEVO
1999,04074,910.00,7,7,Scarborough,ME,#N/A
1999,04076,40.00,1,1,Shapleigh,ME,WEVO
1999,04078,,,,South Freeport,ME,#N/A
1999,04079,143.20,3,3,Harpswell,ME,#N/A
1999,04083,220.00,1,1,Springvale,ME,#N/A
1999,04086,161.00,3,3,Topsham,ME,#N/A
1999,04087,50.00,1,1,Waterboro,ME,#N/A
1999,04088,,,,Waterford,ME,#N/A
1999,04090,100.00,2,2,Wells,ME,WEVO
1999,04091,,,,West Baldwin,ME,#N/A
1999,04092,,,,Westbrook,ME,#N/A
1999,04093,,,,Buxton,ME,#N/A
1999,04094,,,,West Kennebunk,ME,#N/A
1999,04095,20.00,1,1,West Newfield,ME,WEVJ
1999,04096,605.00,4,4,Yarmouth,ME,#N/A
1999,04101,30.00,1,1,Portland,ME,#N/A
1999,04102,540.00,6,6,Portland,ME,#N/A
1999,04103,648.50,7,7,Portland,ME,#N/A
1999,04104,,,,Portland,ME,#N/A
1999,04105,320.00,2,2,Falmouth,ME,#N/A
1999,04106,496.00,5,5,South Portland,ME,#N/A
1999,04107,737.76,4,4,Cape Elizabeth,ME,#N/A
1999,04112,160.00,1,1,Portland,ME,#N/A
1999,04122,,,,Portland,ME,#N/A
1999,04210,,,,Auburn,ME,#N/A
1999,04216,,,,Andover,ME,#N/A
1999,04217,,,,Bethel,ME,#N/A
1999,04231,,,,Stoneham,ME,WEVJ
1999,04238,60.00,1,1,Hebron,ME,#N/A
1999,04239,,,,Jay,ME,#N/A
1999,04240,,,,Lewiston,ME,#N/A
1999,04252,,,,Lisbon Falls,ME,#N/A
1999,04253,,,,Livermore,ME,#N/A
1999,04260,,,,New Gloucester,ME,#N/A
1999,04261,75.00,1,1,Newry,ME,#N/A
1999,04263,,,,Leeds,ME,#N/A
1999,04267,,,,North Waterford,ME,WEVJ
1999,04268,30.00,1,1,Norway,ME,#N/A
1999,04270,,,,Oxford,ME,#N/A
1999,04274,,,,Poland,ME,#N/A
1999,04276,,,,Rumford,ME,#N/A
1999,04280,50.00,1,1,Sabattus,ME,#N/A
1999,04281,,,,South Paris,ME,WEVJ
1999,04286,,,,West Bethel,ME,WEVC
1999,04287,,,,Bowdoin,ME,#N/A
1999,04289,30.00,1,1,West Paris,ME,#N/A
1999,04294,145.00,1,1,Wilton,ME,#N/A
1999,04330,110.00,1,1,Augusta,ME,#N/A
1999,04347,285.00,2,2,Hallowell,ME,#N/A
1999,04348,50.00,1,1,Jefferson,ME,#N/A
1999,04353,,,,Whitefield,ME,#N/A
1999,04357,55.00,1,1,Richmond,ME,#N/A
1999,04363,,,,Windsor,ME,#N/A
1999,04364,60.00,1,1,Winthrop,ME,#N/A
1999,04401,660.00,3,3,Bangor,ME,#N/A
1999,04412,150.00,1,1,Brewer,ME,#N/A
1999,04416,,,,Bucksport,ME,#N/A
1999,04421,,,,Castine,ME,#N/A
1999,04428,100.00,1,1,Eddington,ME,#N/A
1999,04429,,,,Holden,ME,#N/A
1999,04434,150.00,1,1,Etna,ME,#N/A
1999,04435,,,,Exeter,ME,#N/A
1999,04438,,,,Frankfort,ME,#N/A
1999,04441,90.00,1,1,Greenville,ME,#N/A
1999,04444,200.00,1,1,Hampden,ME,#N/A
1999,04450,50.00,1,1,Kenduskeag,ME,#N/A
1999,04457,60.00,1,1,Lincoln,ME,#N/A
1999,04464,,,,Monson,ME,#N/A
1999,04472,,,,Orland,ME,#N/A
1999,04473,80.00,1,1,Orono,ME,#N/A
1999,04476,120.00,1,1,Penobscot,ME,#N/A
1999,04496,80.00,1,1,Winterport,ME,#N/A
1999,04530,350.00,1,1,Bath,ME,#N/A
1999,04537,,,,Boothbay,ME,#N/A
1999,04538,90.00,2,2,Boothbay Harbor,ME,#N/A
1999,04543,138.00,2,2,Damariscotta,ME,#N/A
1999,04544,15.00,1,1,East Boothbay,ME,#N/A
1999,04547,,,,Friendship,ME,#N/A
1999,04553,340.00,2,2,Newcastle,ME,#N/A
1999,04554,40.00,1,1,New Harbor,ME,#N/A
1999,04556,330.00,1,1,Edgecomb,ME,#N/A
1999,04562,,,,Phippsburg,ME,#N/A
1999,04563,65.00,1,1,Cushing,ME,#N/A
1999,04572,520.00,1,1,Waldoboro,ME,#N/A
1999,04578,300.00,1,1,Wiscasset,ME,#N/A
1999,04579,110.00,2,2,Woolwich,ME,#N/A
1999,04605,238.08,2,2,Ellsworth,ME,#N/A
1999,04606,,,,Addison,ME,#N/A
1999,04609,30.00,1,1,Bar Harbor,ME,#N/A
1999,04614,535.00,2,2,Blue Hill,ME,#N/A
1999,04617,475.00,2,2,Brooksville,ME,#N/A
1999,04619,,,,Calais,ME,#N/A
1999,04624,60.00,1,1,Corea,ME,#N/A
1999,04631,,,,Eastport,ME,#N/A
1999,04635,180.00,2,2,Frenchboro,ME,#N/A
1999,04640,,,,Hancock,ME,#N/A
1999,04642,,,,Harborside,ME,#N/A
1999,04643,10.50,1,1,Harrington,ME,#N/A
1999,04645,,,,Isle Au Haut,ME,#N/A
1999,04649,50.00,1,1,Jonesport,ME,#N/A
1999,04652,115.00,2,2,Lubec,ME,#N/A
1999,04653,30.00,1,1,Bass Harbor,ME,#N/A
1999,04654,200.00,1,1,Machias,ME,#N/A
1999,04655,,,,Machiasport,ME,#N/A
1999,04658,,,,Milbridge,ME,#N/A
1999,04660,,,,Mount Desert,ME,#N/A
1999,04664,,,,Sullivan,ME,#N/A
1999,04674,,,,Seal Cove,ME,#N/A
1999,04676,,,,Sedgwick,ME,#N/A
1999,04679,200.00,1,1,Southwest Harbor,ME,#N/A
1999,04681,25.00,1,1,Stonington,ME,#N/A
1999,04684,,,,Surry,ME,#N/A
1999,04685,210.00,1,1,Swans Island,ME,#N/A
1999,04693,,,,Winter Harbor,ME,#N/A
1999,04750,84.00,1,1,Limestone,ME,#N/A
1999,04841,,,,Rockland,ME,#N/A
1999,04843,,,,Camden,ME,#N/A
1999,04848,257.00,1,1,Islesboro,ME,#N/A
1999,04849,404.00,2,2,Lincolnville,ME,#N/A
1999,04855,,,,Port Clyde,ME,#N/A
1999,04856,,,,Rockport,ME,#N/A
1999,04858,120.00,1,1,South Thomaston,ME,#N/A
1999,04861,,,,Thomaston,ME,#N/A
1999,04862,,,,Union,ME,#N/A
1999,04864,50.00,1,1,Warren,ME,#N/A
1999,04901,170.00,1,1,Waterville,ME,#N/A
1999,04903,,,,Waterville,ME,#N/A
1999,04910,60.00,1,1,Albion,ME,#N/A
1999,04912,120.00,1,1,Athens,ME,#N/A
1999,04915,406.00,3,3,Belfast,ME,#N/A
1999,04917,,,,Belgrade,ME,#N/A
1999,04918,45.00,1,1,Belgrade Lakes,ME,#N/A
1999,04938,,,,Farmington,ME,#N/A
1999,04939,,,,Garland,ME,#N/A
1999,04941,,,,Freedom,ME,#N/A
1999,04945,260.00,1,1,Jackman,ME,#N/A
1999,04953,,,,Newport,ME,#N/A
1999,04958,,,,North Anson,ME,#N/A
1999,04963,,,,Oakland,ME,#N/A
1999,04964,30.00,1,1,Oquossoc,ME,#N/A
1999,04965,60.00,1,1,Palmyra,ME,#N/A
1999,04970,,,,Rangeley,ME,#N/A
1999,04973,,,,Searsmont,ME,#N/A
1999,04974,,,,Searsport,ME,#N/A
1999,04981,15.00,1,1,Stockton Springs,ME,#N/A
1999,05001,3894.00,31,31,White River Junction,VT,WEVH
1999,05009,110.00,1,1,White River Junction,VT,WEVH
1999,05030,,,,Ascutney,VT,WEVN
1999,05031,160.00,2,2,Barnard,VT,WEVH
1999,05032,50.00,1,1,Bethel,VT,#N/A
1999,05033,420.00,5,5,Bradford,VT,WEVH
1999,05034,45.00,1,1,Bridgewater,VT,WEVH
1999,05035,370.00,2,2,Bridgewater Corners,VT,WEVH
1999,05036,90.00,1,1,Brookfield,VT,WEVH
1999,05037,290.00,2,2,Brownsville,VT,WEVH
1999,05038,,,,Chelsea,VT,WEVH
1999,05039,60.00,1,1,Corinth,VT,WEVH
1999,05040,,,,East Corinth,VT,WEVH
1999,05041,,,,East Randolph,VT,#N/A
1999,05042,50.00,1,1,East Ryegate,VT,WEVQ
1999,05043,1269.00,10,10,East Thetford,VT,WEVH
1999,05045,770.00,9,9,Fairlee,VT,WEVH
1999,05046,,,,Groton,VT,WEVQ
1999,05047,110.00,2,2,Hartford,VT,WEVH
1999,05048,1228.20,12,12,Hartland,VT,WEVH
1999,05049,140.00,1,1,Hartland Four Corners,VT,WEVH
1999,05050,,,,Mc Indoe Falls,VT,WEVQ
1999,05051,355.00,4,4,Newbury,VT,WEVH
1999,05052,,,,North Hartland,VT,WEVH
1999,05053,797.00,4,4,North Pomfret,VT,WEVH
1999,05054,25.00,1,1,North Thetford,VT,WEVH
1999,05055,12972.60,82,82,Norwich,VT,WEVH
1999,05056,120.00,1,1,Plymouth,VT,#N/A
1999,05058,65.00,2,2,Post Mills,VT,WEVH
1999,05059,280.00,4,4,Quechee,VT,WEVH
1999,05060,135.00,1,1,Randolph,VT,WEVH
1999,05061,75.00,1,1,Randolph Center,VT,WEVH
1999,05062,216.00,2,2,Reading,VT,WEVH
1999,05065,260.00,3,3,Sharon,VT,WEVH
1999,05067,192.00,2,2,South Pomfret,VT,WEVH
1999,05068,265.00,2,2,South Royalton,VT,WEVH
1999,05069,300.00,1,1,South Ryegate,VT,WEVH
1999,05070,1448.00,8,8,South Strafford,VT,WEVH
1999,05071,737.00,5,5,South Woodstock,VT,WEVH
1999,05072,714.00,6,6,Strafford,VT,WEVH
1999,05073,160.00,2,2,Taftsville,VT,WEVH
1999,05074,341.00,6,6,Thetford,VT,WEVH
1999,05075,2168.00,19,19,Thetford Center,VT,WEVH
1999,05076,30.00,1,1,Topsham,VT,WEVH
1999,05077,866.50,5,5,Tunbridge,VT,#N/A
1999,05079,60.00,1,1,Vershire,VT,WEVH
1999,05081,30.00,1,1,Wells River,VT,WEVQ
1999,05083,,,,West Fairlee,VT,WEVH
1999,05084,,,,West Hartford,VT,WEVH
1999,05085,,,,West Newbury,VT,WEVQ
1999,05086,220.00,1,1,West Topsham,VT,WEVH
1999,05088,230.00,2,2,Wilder,VT,WEVH
1999,05089,620.00,8,8,Windsor,VT,WEVH
1999,05091,2072.50,19,19,Woodstock,VT,WEVH
1999,05101,921.00,11,11,Bellows Falls,VT,WEVN
1999,05141,,,,Cambridgeport,VT,WEVN
1999,05142,145.00,2,2,Cavendish,VT,#N/A
1999,05143,1274.00,11,11,Chester,VT,WEVN
1999,05144,,,,Chester Depot,VT,WEVN
1999,05146,,,,Grafton,VT,WEVN
1999,05148,,,,Londonderry,VT,#N/A
1999,05149,120.00,1,1,Ludlow,VT,#N/A
1999,05150,,,,North Springfield,VT,WEVN
1999,05151,465.00,3,3,Perkinsville,VT,WEVN
1999,05152,340.00,2,2,Peru,VT,WEVN
1999,05153,,,,Proctorsville,VT,WEVN
1999,05154,405.00,6,6,Saxtons River,VT,WEVN
1999,05155,60.00,1,1,South Londonderry,VT,WEVN
1999,05156,687.50,12,12,Springfield,VT,WEVN
1999,05158,1310.00,10,10,Westminster,VT,WEVN
1999,05159,240.00,1,1,Westminster Station,VT,WEVN
1999,05161,,,,Weston,VT,WEVN
1999,05201,278.00,1,1,Bennington,VT,#N/A
1999,05250,,,,Arlington,VT,#N/A
1999,05251,140.00,2,2,Dorset,VT,#N/A
1999,05254,20.00,1,1,Manchester,VT,#N/A
1999,05255,298.00,4,4,Manchester Center,VT,#N/A
1999,05261,,,,Pownal,VT,#N/A
1999,05301,6686.00,70,70,Brattleboro,VT,WEVN
1999,05302,345.00,4,4,Brattleboro,VT,WEVN
1999,05303,515.00,4,4,Brattleboro,VT,WEVN
1999,05304,,,,Brattleboro,VT,WEVN
1999,05340,290.00,3,3,Bondville,VT,WEVN
1999,05341,120.00,1,1,East Dover,VT,WEVN
1999,05342,,,,Jacksonville,VT,WEVN
1999,05343,20.00,1,1,Jamaica,VT,WEVN
1999,05344,511.00,7,7,Marlboro,VT,WEVN
1999,05345,664.00,8,8,Newfane,VT,WEVN
1999,05346,4164.00,60,60,Putney,VT,WEVN
1999,05351,80.00,2,2,South Newfane,VT,WEVN
1999,05353,530.00,5,5,Townshend,VT,WEVN
1999,05354,140.00,3,3,Vernon,VT,WEVN
1999,05355,310.00,1,1,Wardsboro,VT,WEVN
1999,05356,,,,West Dover,VT,WEVN
1999,05357,70.00,2,2,West Dummerston,VT,WEVN
1999,05358,,,,West Halifax,VT,WEVN
1999,05359,,,,West Townshend,VT,WEVN
1999,05360,,,,West Wardsboro,VT,WEVN
1999,05361,50.00,1,1,Whitingham,VT,WEVN
1999,05362,,,,Williamsville,VT,WEVN
1999,05363,350.00,3,3,Wilmington,VT,WEVN
1999,05401,542.00,3,3,Burlington,VT,#N/A
1999,05402,,,,Burlington,VT,#N/A
1999,05403,680.00,5,5,South Burlington,VT,#N/A
1999,05404,30.00,1,1,Winooski,VT,#N/A
1999,05408,,,,Burlington,VT,#N/A
1999,05440,,,,Alburgh,VT,#N/A
1999,05441,,,,Bakersfield,VT,#N/A
1999,05443,170.00,1,1,Bristol,VT,#N/A
1999,05444,,,,Cambridge,VT,#N/A
1999,05445,145.00,3,3,Charlotte,VT,#N/A
1999,05446,300.00,1,1,Colchester,VT,#N/A
1999,05450,,,,Enosburg Falls,VT,#N/A
1999,05452,240.00,3,3,Essex Junction,VT,#N/A
1999,05453,,,,Essex Junction,VT,#N/A
1999,05456,,,,Ferrisburgh,VT,#N/A
1999,05461,,,,Hinesburg,VT,#N/A
1999,05462,65.00,1,1,Huntington,VT,#N/A
1999,05464,,,,Jeffersonville,VT,#N/A
1999,05465,970.00,5,5,Jericho,VT,#N/A
1999,05468,,,,Milton,VT,#N/A
1999,05471,70.00,1,1,Montgomery Center,VT,#N/A
1999,05472,,,,New Haven,VT,#N/A
1999,05473,120.00,1,1,North Ferrisburgh,VT,#N/A
1999,05474,60.00,1,1,North Hero,VT,#N/A
1999,05476,,,,Richford,VT,#N/A
1999,05477,330.00,2,2,Richmond,VT,#N/A
1999,05478,,,,Saint Albans,VT,#N/A
1999,05482,515.00,6,6,Shelburne,VT,#N/A
1999,05486,,,,South Hero,VT,#N/A
1999,05488,,,,Swanton,VT,#N/A
1999,05489,265.00,3,3,Underhill,VT,#N/A
1999,05491,,,,Vergennes,VT,#N/A
1999,05495,30.00,1,1,Williston,VT,#N/A
1999,05501,60.00,1,1,Andover,MA,WEVO
1999,05601,60.00,1,1,Montpelier,VT,#N/A
1999,05602,933.60,7,7,Montpelier,VT,WEVQ
1999,05640,,,,Adamant,VT,WEVQ
1999,05641,330.00,4,4,Barre,VT,#N/A
1999,05647,15000.00,1,1,Cabot,VT,#N/A
1999,05648,30.00,1,1,Calais,VT,#N/A
1999,05649,100.00,1,1,East Barre,VT,#N/A
1999,05651,,,,East Montpelier,VT,#N/A
1999,05654,,,,Graniteville,VT,#N/A
1999,05655,,,,Hyde Park,VT,#N/A
1999,05656,,,,Johnson,VT,#N/A
1999,05657,,,,Lake Elmore,VT,#N/A
1999,05658,35.00,1,1,Marshfield,VT,#N/A
1999,05660,,,,Moretown,VT,#N/A
1999,05661,480.00,3,3,Morrisville,VT,#N/A
1999,05663,226.00,2,2,Northfield,VT,#N/A
1999,05667,,,,Plainfield,VT,#N/A
1999,05671,,,,Waterbury,VT,#N/A
1999,05672,240.00,1,1,Stowe,VT,#N/A
1999,05673,25.00,1,1,Waitsfield,VT,#N/A
1999,05674,70.00,1,1,Warren,VT,#N/A
1999,05675,,,,Washington,VT,#N/A
1999,05676,120.00,1,1,Waterbury,VT,#N/A
1999,05677,112.00,2,2,Waterbury Center,VT,#N/A
1999,05680,,,,Wolcott,VT,#N/A
1999,05681,,,,Woodbury,VT,#N/A
1999,05682,280.00,1,1,Worcester,VT,#N/A
1999,05701,170.00,2,2,Rutland,VT,#N/A
1999,05702,,,,Rutland,VT,#N/A
1999,05730,,,,Belmont,VT,#N/A
1999,05731,120.00,1,1,Benson,VT,#N/A
1999,05733,250.00,2,2,Brandon,VT,#N/A
1999,05734,30.00,1,1,Bridport,VT,#N/A
1999,05738,,,,Cuttingsville,VT,#N/A
1999,05739,,,,Danby,VT,#N/A
1999,05742,36.00,1,1,East Wallingford,VT,#N/A
1999,05751,,,,Killington,VT,#N/A
1999,05753,507.20,4,4,Middlebury,VT,#N/A
1999,05757,,,,Middletown Springs,VT,#N/A
1999,05758,38.00,1,1,Mount Holly,VT,#N/A
1999,05760,,,,Orwell,VT,#N/A
1999,05762,70.00,2,2,Pittsfield,VT,WEVH
1999,05763,,,,Pittsford,VT,#N/A
1999,05764,,,,Poultney,VT,#N/A
1999,05765,30.00,1,1,Proctor,VT,#N/A
1999,05766,260.00,2,2,Ripton,VT,#N/A
1999,05767,120.00,1,1,Rochester,VT,#N/A
1999,05768,,,,Rupert,VT,#N/A
1999,05769,,,,Salisbury,VT,#N/A
1999,05770,120.00,1,1,Shoreham,VT,#N/A
1999,05773,30.00,1,1,Wallingford,VT,#N/A
1999,05775,,,,West Pawlet,VT,#N/A
1999,05778,,,,Whiting,VT,#N/A
1999,05819,120.00,1,1,Saint Johnsbury,VT,WEVQ
1999,05821,,,,Barnet,VT,WEVQ
1999,05824,70.00,1,1,Concord,VT,WEVQ
1999,05827,,,,Craftsbury Common,VT,#N/A
